data,hora_utc,precipitacao_mm,pressao_mb,radiacao_kj,temp_c,umidade_pct,vento_vel_ms,vento_dir_graus,cidade,arquivo_origem,data_hora_utc,hora,faixa_climatica
2024/10/09,0000 UTC,0.0,920.5,,19.9,78.0,0.3,228.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 00:00:00,0,Ameno Seco
2024/10/09,0100 UTC,0.0,920.5,,20.1,77.0,0.1,210.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 01:00:00,1,Ameno Seco
2024/10/09,0200 UTC,0.0,920.1,,19.7,80.0,0.2,231.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 02:00:00,2,Ameno Seco
2024/10/09,0300 UTC,0.0,919.8,,20.0,78.0,0.0,218.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 03:00:00,3,Ameno Seco
2024/10/09,0400 UTC,1.4,920.2,,18.2,94.0,0.4,246.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 04:00:00,4,Ameno Chuvoso
2024/10/09,0500 UTC,0.4,919.8,,18.6,91.0,0.0,244.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 05:00:00,5,Ameno Chuvoso
2024/10/09,0600 UTC,2.8,919.5,,18.9,90.0,0.0,202.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 06:00:00,6,Ameno Chuvoso
2024/10/09,0700 UTC,16.0,921.0,,17.9,,0.1,245.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 07:00:00,7,Ameno Chuvoso
2024/10/09,0800 UTC,8.2,920.0,,17.8,,1.0,210.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 08:00:00,8,Ameno Chuvoso
2024/10/09,0900 UTC,3.0,920.5,,18.1,,0.0,230.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 09:00:00,9,Ameno Chuvoso
2024/10/09,1000 UTC,6.0,922.4,4.4,18.1,,0.0,205.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 10:00:00,10,Ameno Chuvoso
2024/10/09,1100 UTC,9.8,923.1,24.0,18.0,,0.0,248.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 11:00:00,11,Ameno Chuvoso
2024/10/09,1200 UTC,5.0,922.8,90.3,18.1,,0.0,240.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 12:00:00,12,Ameno Chuvoso
2024/10/09,1300 UTC,1.0,923.6,137.6,18.2,,0.0,236.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 13:00:00,13,Ameno Chuvoso
2024/10/09,1400 UTC,6.4,922.9,165.9,18.0,,4.9,248.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 14:00:00,14,Ameno Chuvoso
2024/10/09,1500 UTC,1.2,922.2,412.9,18.3,,5.1,250.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 15:00:00,15,Ameno Chuvoso
2024/10/09,1600 UTC,0.0,922.2,786.3,18.3,100.0,7.6,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 16:00:00,16,Ameno Seco
2024/10/09,1700 UTC,0.0,922.1,303.5,18.1,,6.4,233.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 17:00:00,17,Ameno Seco
2024/10/09,1800 UTC,0.0,920.9,627.9,18.0,100.0,6.5,233.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 18:00:00,18,Ameno Seco
2024/10/09,1900 UTC,0.0,919.7,1364.7,19.0,97.0,7.1,230.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 19:00:00,19,Ameno Seco
2024/10/09,2000 UTC,0.0,920.0,1173.8,18.5,98.0,6.6,244.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 20:00:00,20,Ameno Seco
2024/10/09,2100 UTC,0.0,920.7,298.6,18.2,99.0,5.8,242.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 21:00:00,21,Ameno Seco
2024/10/09,2200 UTC,0.0,921.4,11.3,18.0,98.0,4.8,240.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 22:00:00,22,Ameno Seco
2024/10/09,2300 UTC,0.0,921.9,,18.0,97.0,4.0,235.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-09 23:00:00,23,Ameno Seco
2024/10/10,0000 UTC,0.0,922.5,,18.0,97.0,3.6,234.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 00:00:00,0,Ameno Seco
2024/10/10,0100 UTC,0.0,922.6,,18.0,98.0,3.2,219.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 01:00:00,1,Ameno Seco
2024/10/10,0200 UTC,0.0,922.5,,17.8,97.0,5.2,233.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 02:00:00,2,Ameno Seco
2024/10/10,0300 UTC,0.0,922.1,,17.6,95.0,7.1,223.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 03:00:00,3,Ameno Seco
2024/10/10,0400 UTC,0.0,921.8,,17.5,95.0,7.1,224.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 04:00:00,4,Ameno Seco
2024/10/10,0500 UTC,0.0,921.5,,17.5,94.0,6.1,228.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 05:00:00,5,Ameno Seco
2024/10/10,0600 UTC,0.0,921.0,,17.3,96.0,4.6,235.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 06:00:00,6,Ameno Seco
2024/10/10,0700 UTC,0.0,921.1,,17.4,96.0,2.3,225.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 07:00:00,7,Ameno Seco
2024/10/10,0800 UTC,0.0,921.4,,17.1,98.0,3.4,233.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 08:00:00,8,Ameno Seco
2024/10/10,0900 UTC,0.0,922.0,,17.3,98.0,0.0,223.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 09:00:00,9,Ameno Seco
2024/10/10,1000 UTC,0.0,922.2,45.9,17.4,99.0,1.7,231.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 10:00:00,10,Ameno Seco
2024/10/10,1100 UTC,0.0,922.5,179.1,17.8,100.0,3.2,225.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 11:00:00,11,Ameno Seco
2024/10/10,1200 UTC,0.0,922.4,305.8,18.0,100.0,4.5,216.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 12:00:00,12,Ameno Seco
2024/10/10,1300 UTC,0.0,922.0,910.8,18.9,97.0,5.8,214.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 13:00:00,13,Ameno Seco
2024/10/10,1400 UTC,0.0,921.9,1420.9,19.2,95.0,4.6,206.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 14:00:00,14,Ameno Seco
2024/10/10,1500 UTC,0.0,921.2,1157.8,19.0,96.0,6.5,221.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 15:00:00,15,Ameno Seco
2024/10/10,1600 UTC,0.0,920.7,1107.9,19.2,98.0,6.7,213.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 16:00:00,16,Ameno Seco
2024/10/10,1700 UTC,0.2,919.7,831.9,18.9,100.0,6.9,224.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 17:00:00,17,Ameno Chuvoso
2024/10/10,1800 UTC,0.8,918.7,238.0,18.9,100.0,4.8,210.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 18:00:00,18,Ameno Chuvoso
2024/10/10,1900 UTC,0.6,918.4,207.6,18.8,100.0,5.2,211.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 19:00:00,19,Ameno Chuvoso
2024/10/10,2000 UTC,0.0,918.8,91.4,18.8,100.0,2.3,201.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 20:00:00,20,Ameno Seco
2024/10/10,2100 UTC,0.2,918.9,10.7,18.8,100.0,1.1,209.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 21:00:00,21,Ameno Chuvoso
2024/10/10,2200 UTC,1.6,919.0,0.2,18.6,,3.9,203.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 22:00:00,22,Ameno Chuvoso
2024/10/10,2300 UTC,1.8,919.0,,18.5,,0.6,203.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-10 23:00:00,23,Ameno Chuvoso
2024/10/11,0000 UTC,5.2,919.3,,18.5,,0.0,201.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 00:00:00,0,Ameno Chuvoso
2024/10/11,0100 UTC,11.2,919.6,,18.4,,0.8,198.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 01:00:00,1,Ameno Chuvoso
2024/10/11,0200 UTC,16.4,919.9,,18.3,,0.2,199.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 02:00:00,2,Ameno Chuvoso
2024/10/11,0300 UTC,23.4,920.1,0.9,16.9,,3.6,208.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 03:00:00,3,Ameno Chuvoso
2024/10/11,0400 UTC,8.8,919.3,,16.1,,0.0,201.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 04:00:00,4,Ameno Chuvoso
2024/10/11,0700 UTC,0.0,916.4,,17.6,,6.0,204.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 07:00:00,7,Ameno Seco
2024/10/11,0800 UTC,0.0,916.0,,17.8,,5.7,201.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 08:00:00,8,Ameno Seco
2024/10/11,0900 UTC,0.2,916.3,,18.1,,1.1,196.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 09:00:00,9,Ameno Chuvoso
2024/10/11,1000 UTC,4.0,916.8,8.6,18.3,,0.0,204.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 10:00:00,10,Ameno Chuvoso
2024/10/11,1100 UTC,2.6,917.4,80.2,18.4,,2.9,196.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 11:00:00,11,Ameno Chuvoso
2024/10/11,1200 UTC,1.0,917.7,134.9,18.4,,3.0,197.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 12:00:00,12,Ameno Chuvoso
2024/10/11,1300 UTC,0.6,917.9,264.2,18.4,,0.3,209.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 13:00:00,13,Ameno Chuvoso
2024/10/11,1400 UTC,2.2,917.9,275.4,18.2,,0.5,200.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 14:00:00,14,Ameno Chuvoso
2024/10/11,1500 UTC,1.4,915.7,430.0,18.4,,0.8,250.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 15:00:00,15,Ameno Chuvoso
2024/10/11,1600 UTC,0.6,917.2,677.2,18.2,,0.0,243.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 16:00:00,16,Ameno Chuvoso
2024/10/11,1700 UTC,0.0,916.7,863.0,18.4,100.0,0.0,246.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 17:00:00,17,Ameno Seco
2024/10/11,1800 UTC,0.0,916.4,1301.6,18.8,92.0,0.0,246.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 18:00:00,18,Ameno Seco
2024/10/11,2000 UTC,0.8,917.1,408.4,17.8,,0.1,239.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 20:00:00,20,Ameno Chuvoso
2024/10/11,2100 UTC,0.0,917.7,331.5,17.5,,0.1,243.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 21:00:00,21,Ameno Seco
2024/10/11,2200 UTC,1.0,918.2,16.3,17.1,,0.1,242.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 22:00:00,22,Ameno Chuvoso
2024/10/11,2300 UTC,0.4,919.0,,16.9,,0.0,237.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-11 23:00:00,23,Ameno Chuvoso
2024/10/12,0000 UTC,0.2,919.8,,16.8,,,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 00:00:00,0,Ameno Chuvoso
2024/10/12,0100 UTC,0.0,920.6,,16.4,,,244.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 01:00:00,1,Ameno Seco
2024/10/12,0200 UTC,0.0,921.3,,16.4,,,245.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 02:00:00,2,Ameno Seco
2024/10/12,0300 UTC,0.0,920.7,,16.1,,,219.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 03:00:00,3,Ameno Seco
2024/10/12,0400 UTC,0.0,920.8,,16.0,,,224.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 04:00:00,4,Ameno Seco
2024/10/12,0500 UTC,0.4,920.7,,16.1,,,218.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 05:00:00,5,Ameno Chuvoso
2024/10/12,0600 UTC,0.6,920.7,,16.0,,,201.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 06:00:00,6,Ameno Chuvoso
2024/10/12,0700 UTC,0.0,921.1,0.0,15.9,,,202.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 07:00:00,7,Ameno Seco
2024/10/12,0800 UTC,0.0,921.5,0.7,15.8,,,217.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 08:00:00,8,Ameno Seco
2024/10/12,0900 UTC,0.2,922.2,0.6,15.9,,,205.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 09:00:00,9,Ameno Chuvoso
2024/10/12,1000 UTC,0.0,923.2,80.0,15.8,,,199.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 10:00:00,10,Ameno Seco
2024/10/12,1100 UTC,0.0,924.4,330.5,16.4,,,196.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 11:00:00,11,Ameno Seco
2024/10/12,1200 UTC,0.2,925.3,609.0,16.5,,,213.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 12:00:00,12,Ameno Chuvoso
2024/10/12,1300 UTC,0.0,925.9,1024.8,17.2,100.0,,229.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 13:00:00,13,Ameno Seco
2024/10/12,1400 UTC,0.0,926.0,1730.6,17.9,90.0,,212.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 14:00:00,14,Ameno Seco
2024/10/12,1600 UTC,0.0,925.6,2572.2,20.2,77.0,,219.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 16:00:00,16,Ameno Seco
2024/10/12,1800 UTC,0.0,924.7,2773.4,21.8,67.0,,204.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 18:00:00,18,Ameno Seco
2024/10/12,1900 UTC,0.0,924.5,1978.7,22.1,71.0,,213.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 19:00:00,19,Ameno Seco
2024/10/12,2100 UTC,0.0,924.5,639.1,21.3,73.0,,211.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 21:00:00,21,Ameno Seco
2024/10/12,2200 UTC,0.0,924.8,33.4,19.7,84.0,,195.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 22:00:00,22,Ameno Seco
2024/10/12,2300 UTC,0.0,925.1,,18.8,91.0,,195.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-12 23:00:00,23,Ameno Seco
2024/10/13,0000 UTC,0.0,925.7,,18.6,91.0,,205.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 00:00:00,0,Ameno Seco
2024/10/13,0100 UTC,0.0,926.4,,18.1,94.0,,205.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 01:00:00,1,Ameno Seco
2024/10/13,0200 UTC,0.0,926.5,,17.8,95.0,,219.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 02:00:00,2,Ameno Seco
2024/10/13,0300 UTC,0.0,926.2,,17.8,93.0,,235.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 03:00:00,3,Ameno Seco
2024/10/13,0400 UTC,0.0,925.5,,18.4,87.0,,247.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 04:00:00,4,Ameno Seco
2024/10/13,0500 UTC,0.0,925.4,,18.1,89.0,,204.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 05:00:00,5,Ameno Seco
2024/10/13,0600 UTC,0.0,925.3,,17.4,92.0,,202.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 06:00:00,6,Ameno Seco
2024/10/13,0700 UTC,0.0,925.4,,18.4,88.0,,238.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 07:00:00,7,Ameno Seco
2024/10/13,0800 UTC,0.0,926.3,,17.9,94.0,,238.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 08:00:00,8,Ameno Seco
2024/10/13,0900 UTC,0.0,927.3,,17.5,97.0,,234.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 09:00:00,9,Ameno Seco
2024/10/13,1000 UTC,0.0,928.2,277.4,18.1,94.0,,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 10:00:00,10,Ameno Seco
2024/10/13,1100 UTC,0.0,929.0,1072.6,19.1,89.0,,246.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 11:00:00,11,Ameno Seco
2024/10/13,1200 UTC,0.0,929.3,1873.4,20.5,85.0,,233.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 12:00:00,12,Ameno Seco
2024/10/13,1400 UTC,0.0,929.3,3390.6,23.3,72.0,,214.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 14:00:00,14,Ameno Seco
2024/10/13,1500 UTC,0.0,929.2,3306.7,24.3,64.0,,206.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 15:00:00,15,Ameno Seco
2024/10/13,1600 UTC,0.0,928.5,3276.0,25.2,59.0,,222.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 16:00:00,16,Quente Seco
2024/10/13,1700 UTC,0.0,927.7,3137.7,25.9,50.0,,205.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 17:00:00,17,Quente Seco
2024/10/13,1800 UTC,0.0,927.5,2914.8,26.3,48.0,,218.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 18:00:00,18,Quente Seco
2024/10/13,1900 UTC,0.0,926.9,2473.5,27.0,49.0,,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 19:00:00,19,Quente Seco
2024/10/13,2000 UTC,0.0,927.1,1526.0,26.6,47.0,,248.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 20:00:00,20,Quente Seco
2024/10/13,2100 UTC,0.0,927.3,632.7,25.4,55.0,,248.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 21:00:00,21,Quente Seco
2024/10/13,2200 UTC,0.0,927.6,42.4,24.4,56.0,,253.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 22:00:00,22,Ameno Seco
2024/10/13,2300 UTC,0.0,928.1,,23.6,56.0,,248.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-13 23:00:00,23,Ameno Seco
2024/10/14,0000 UTC,0.0,928.6,,23.2,59.0,,242.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-10-14 00:00:00,0,Ameno Seco
